09:22:11    8F: log rotativo → gex_engine.log (5MB × 3)
09:22:11  ═════════════════════════════════════════════════════════════════
09:22:11    GEX Engine v23  |  DEALER REGIME + TRADE SCORING PLATFORM
09:22:11    ── v23 P8A: throttle backups/share (fin de la tormenta de I/O)
09:22:11    ── v23 P8B: leer_hoja en 1 sola llamada COM (used_range)
09:22:11    ── v23 P8C: guard anti-doble-instancia de Excel
09:22:11    ── v23 P8D: GreekCache compartido en 5 engines + skip dv=0
09:22:11    ── v23 P8E: TimeoutError de workers no mata el engine
09:22:11    ── v23 P8F: prioridad BELOW_NORMAL + log rotativo
09:22:11    ── v20 FIX A: backups completos (hedge/absorb/micro/sweep)
09:22:11    ── v20 FIX B: T anclado en America/New_York (0DTE correcto)
09:22:11    ── v20 FIX C: triple-barrera + expectancy_R (señales operables)
09:22:11    ── v20 FIX D: performance persistente cross-día
09:22:11    ── v20 FIX E: gating expectancy = OFF
09:22:11    Excel     : E:\GEX\DATA.xlsx
09:22:11    Repo/CSV  : E:\GEX\GitHub\Gex-Repository
09:22:11    Backup    : E:\GEX\GitHub\Gex-Repository\26-07-12
09:22:11    Intervalo : 60s  |  Workers: 4 compute + 4 I/O
09:22:11  ═════════════════════════════════════════════════════════════════
09:22:11    📚 SignalPerformanceEngine: estado cargado (18 señales)
09:22:11    ── v16: GreekCache, TrueVannaExposureEngine, DealerRegimeEngine, TradeScoringEngine, SignalPerformanceEngine activos
09:22:11    ── v18: MarketBiasEngine activo — SessionPlaybook + Narrative — output: bias.json
09:23:11  ── Ciclo 1  09:23:11 ───────────────────────────────────
09:23:11    xlwings: conectado a Excel abierto → DATA.xlsx
09:23:11    VIX: sin 0DTE, usando cadena completa.
09:23:11    SPY: sin 0DTE, usando cadena completa.
09:23:11    QQQ: sin 0DTE, usando cadena completa.
09:23:11    SPX: sin 0DTE, usando cadena completa.
09:23:11    NDX: sin 0DTE, usando cadena completa.
09:23:11    ES: sin 0DTE, usando cadena completa.
09:23:11    NQ: sin 0DTE, usando cadena completa.
09:23:11    RTY: sin 0DTE, usando cadena completa.
09:23:11    Fase1 LECTURA: 8 activos en 0.2s
09:23:11    FlowTracker QQQ: warm-up — snapshot capturado, sin flow este ciclo.
09:23:11    FlowTracker VIX: warm-up — snapshot capturado, sin flow este ciclo.
09:23:11    FlowTracker SPY: warm-up — snapshot capturado, sin flow este ciclo.
09:23:11    FlowTracker SPX: warm-up — snapshot capturado, sin flow este ciclo.
09:23:11    🔔 BLOCK VIX  | UNUSUAL_CALL_VOL     | K=   70.00 | Contracts=  2218 | Premium=$       3,327 | IV=3.0% | Delta=+0.000
16:10:07    🚨 SIGNAL VIX GEX_WALL | SPOT=15.03 wall=17.0 dist=1.97pts
16:10:07    🚨 SIGNAL SPY GEX_WALL | SPOT=754.95 wall=754.0 dist=0.95pts
16:10:07    ✅ VIX  | SPOT=   15.03 | ZERO=   13.50 | GEX↑=    0.00 GEX↓=   16.00 | VEX↑=    0.00 VEX↓=   16.50 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=41180.0 INV_SAC=196212.0 INV_BAP=15704.0 INV_SAP=118660.0
16:10:07    🚨 SIGNAL QQQ GEX_WALL | SPOT=726.30 wall=726.0 dist=0.30pts
16:10:07    📊 VIX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    🚨 SIGNAL NDX GEX_WALL | SPOT=29825.11 wall=29800.0 dist=25.11pts
16:10:07    ✅ SPY  | SPOT=  754.95 | ZERO=  752.56 | GEX↑=  759.00 GEX↓=    0.00 | VEX↑=  756.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=284050.0 INV_SAC=412279.0 INV_BAP=394815.0 INV_SAP=298132.0
16:10:07    📊 SPY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    ✅ QQQ  | SPOT=  726.30 | ZERO=  722.49 | GEX↑=    0.00 GEX↓=  710.00 | VEX↑=  730.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=185444.0 INV_SAC=94813.0 INV_BAP=121480.0 INV_SAP=145520.0
16:10:07    📊 QQQ  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    ✅ SPX  | SPOT= 7575.39 | ZERO= 7565.23 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7600.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=33262.0 INV_SAC=154454.0 INV_BAP=35841.0 INV_SAP=122315.0
16:10:07    📊 SPX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    ✅ ES   | SPOT= 7626.00 | ZERO= 7591.74 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7640.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=20604.0 INV_SAC=17306.0 INV_BAP=24035.0 INV_SAP=23438.0
16:10:07    📊 ES   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    ✅ RTY  | SPOT= 2996.70 | ZERO= 2991.63 | GEX↑= 2990.00 GEX↓=    0.00 | VEX↑=    0.00 VEX↓= 3000.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=49.0 INV_SAC=137.0 INV_BAP=296.0 INV_SAP=276.0
16:10:07    📊 RTY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (45%) | Bias=BULLISH Risk=LOW | Scores B=34 P=0 SQ=15
16:10:07    ✅ NQ   | SPOT=30075.00 | ZERO=30030.37 | GEX↑=30100.00 GEX↓=    0.00 | VEX↑=30050.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=824.0 INV_SAC=3814.0 INV_BAP=376.0 INV_SAP=1966.0
16:10:07    📊 NQ   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    ✅ NDX  | SPOT=29825.11 | ZERO=29809.68 | GEX↑=30000.00 GEX↓=    0.00 | VEX↑=30140.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=1561.0 INV_SAC=526.0 INV_BAP=360.0 INV_SAP=1198.0
16:10:07    📊 NDX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:10:07    📡 signals.json: 4 señal(es) activa(s): VIX:APPROACHING_GEX_WALL, SPY:APPROACHING_GEX_WALL, QQQ:APPROACHING_GEX_WALL, NDX:APPROACHING_GEX_WALL
16:10:07    🎯 BIAS NEUTRAL    conf=50 regime=LONG_GAMMA_PINNING gz=ALIGNED_BULL confluence=1.8 action=STAY_FLAT T1=7603.75 (MAXGEX) SQ:False PK:False
16:10:07    ✅ Ciclo 9 completado en 1.1s | margen=58.9s | read=0.1s compute=0.6s signals=0.0s
16:11:06  ── Ciclo 10  16:11:06 ───────────────────────────────────
16:11:06    VIX: sin 0DTE, usando cadena completa.
16:11:06    SPY: sin 0DTE, usando cadena completa.
16:11:06    QQQ: sin 0DTE, usando cadena completa.
16:11:06    SPX: sin 0DTE, usando cadena completa.
16:11:06    NDX: sin 0DTE, usando cadena completa.
16:11:06    ES: sin 0DTE, usando cadena completa.
16:11:06    NQ: sin 0DTE, usando cadena completa.
16:11:06    RTY: sin 0DTE, usando cadena completa.
16:11:06    Fase1 LECTURA: 8 activos en 0.1s
16:11:07    Fase2 COMPUTE: 8/8 activos en 0.6s (4 workers paralelos)
16:11:07    ✅ VIX  | SPOT=   15.03 | ZERO=   13.50 | GEX↑=    0.00 GEX↓=   16.00 | VEX↑=    0.00 VEX↓=   16.50 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=41180.0 INV_SAC=196212.0 INV_BAP=15704.0 INV_SAP=118660.0
16:11:07    📊 VIX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ QQQ  | SPOT=  726.30 | ZERO=  722.49 | GEX↑=    0.00 GEX↓=  710.00 | VEX↑=  730.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=185444.0 INV_SAC=94813.0 INV_BAP=121480.0 INV_SAP=145520.0
16:11:07    📊 QQQ  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ SPX  | SPOT= 7575.39 | ZERO= 7565.23 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7600.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=33262.0 INV_SAC=154454.0 INV_BAP=35841.0 INV_SAP=122315.0
16:11:07    📊 SPX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ SPY  | SPOT=  754.95 | ZERO=  752.56 | GEX↑=  759.00 GEX↓=    0.00 | VEX↑=  756.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=284050.0 INV_SAC=412279.0 INV_BAP=394815.0 INV_SAP=298132.0
16:11:07    📊 SPY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ RTY  | SPOT= 2996.70 | ZERO= 2991.63 | GEX↑= 2990.00 GEX↓=    0.00 | VEX↑=    0.00 VEX↓= 3000.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=49.0 INV_SAC=137.0 INV_BAP=296.0 INV_SAP=276.0
16:11:07    📊 RTY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (45%) | Bias=BULLISH Risk=LOW | Scores B=34 P=0 SQ=15
16:11:07    📊 ES   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ ES   | SPOT= 7626.00 | ZERO= 7591.74 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7640.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=20604.0 INV_SAC=17306.0 INV_BAP=24035.0 INV_SAP=23438.0
16:11:07    ✅ NDX  | SPOT=29825.11 | ZERO=29809.68 | GEX↑=30000.00 GEX↓=    0.00 | VEX↑=30140.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=1561.0 INV_SAC=526.0 INV_BAP=360.0 INV_SAP=1198.0
16:11:07    📊 NDX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    📊 NQ   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:11:07    ✅ NQ   | SPOT=30075.00 | ZERO=30030.37 | GEX↑=30100.00 GEX↓=    0.00 | VEX↑=30050.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=824.0 INV_SAC=3814.0 INV_BAP=376.0 INV_SAP=1966.0
16:11:07    🎯 BIAS NEUTRAL    conf=50 regime=LONG_GAMMA_PINNING gz=ALIGNED_BULL confluence=1.8 action=STAY_FLAT T1=7603.75 (MAXGEX) SQ:False PK:False
16:11:07    ✅ Ciclo 10 completado en 1.1s | margen=58.9s | read=0.1s compute=0.6s signals=0.0s
16:12:06  ── Ciclo 11  16:12:06 ───────────────────────────────────
16:12:06    VIX: sin 0DTE, usando cadena completa.
16:12:06    SPY: sin 0DTE, usando cadena completa.
16:12:06    QQQ: sin 0DTE, usando cadena completa.
16:12:06    SPX: sin 0DTE, usando cadena completa.
16:12:06    NDX: sin 0DTE, usando cadena completa.
16:12:06    ES: sin 0DTE, usando cadena completa.
16:12:06    NQ: sin 0DTE, usando cadena completa.
16:12:06    RTY: sin 0DTE, usando cadena completa.
16:12:06    Fase1 LECTURA: 8 activos en 0.1s
16:12:07    Fase2 COMPUTE: 8/8 activos en 0.6s (4 workers paralelos)
16:12:07    🚨 SIGNAL VIX GEX_WALL | SPOT=15.03 wall=17.0 dist=1.97pts
16:12:07    🚨 SIGNAL QQQ GEX_WALL | SPOT=726.30 wall=726.0 dist=0.30pts
16:12:07    🚨 SIGNAL SPY GEX_WALL | SPOT=754.95 wall=754.0 dist=0.95pts
16:12:07    ✅ VIX  | SPOT=   15.03 | ZERO=   13.50 | GEX↑=    0.00 GEX↓=   16.00 | VEX↑=    0.00 VEX↓=   16.50 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=41180.0 INV_SAC=196212.0 INV_BAP=15704.0 INV_SAP=118660.0
16:12:07    🚨 SIGNAL NDX GEX_WALL | SPOT=29825.11 wall=29800.0 dist=25.11pts
16:12:07    📊 VIX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    ✅ QQQ  | SPOT=  726.30 | ZERO=  722.49 | GEX↑=    0.00 GEX↓=  710.00 | VEX↑=  730.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=185444.0 INV_SAC=94813.0 INV_BAP=121480.0 INV_SAP=145520.0
16:12:07    📊 QQQ  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    ✅ SPY  | SPOT=  754.95 | ZERO=  752.56 | GEX↑=  759.00 GEX↓=    0.00 | VEX↑=  756.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=284050.0 INV_SAC=412279.0 INV_BAP=394815.0 INV_SAP=298132.0
16:12:07    📊 SPY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    ✅ SPX  | SPOT= 7575.39 | ZERO= 7565.23 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7600.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=33262.0 INV_SAC=154454.0 INV_BAP=35841.0 INV_SAP=122315.0
16:12:07    📊 SPX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    📊 RTY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (45%) | Bias=BULLISH Risk=LOW | Scores B=34 P=0 SQ=15
16:12:07    ✅ ES   | SPOT= 7626.00 | ZERO= 7591.74 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7640.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=20604.0 INV_SAC=17306.0 INV_BAP=24035.0 INV_SAP=23438.0
16:12:07    ✅ RTY  | SPOT= 2996.70 | ZERO= 2991.63 | GEX↑= 2990.00 GEX↓=    0.00 | VEX↑=    0.00 VEX↓= 3000.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=49.0 INV_SAC=137.0 INV_BAP=296.0 INV_SAP=276.0
16:12:07    📊 ES   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    ✅ NDX  | SPOT=29825.11 | ZERO=29809.68 | GEX↑=30000.00 GEX↓=    0.00 | VEX↑=30140.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=1561.0 INV_SAC=526.0 INV_BAP=360.0 INV_SAP=1198.0
16:12:07    📊 NDX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    ✅ NQ   | SPOT=30075.00 | ZERO=30030.37 | GEX↑=30100.00 GEX↓=    0.00 | VEX↑=30050.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=824.0 INV_SAC=3814.0 INV_BAP=376.0 INV_SAP=1966.0
16:12:07    📊 NQ   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:12:07    📡 signals.json: 4 señal(es) activa(s): VIX:APPROACHING_GEX_WALL, QQQ:APPROACHING_GEX_WALL, SPY:APPROACHING_GEX_WALL, NDX:APPROACHING_GEX_WALL
16:12:07    🎯 BIAS NEUTRAL    conf=50 regime=LONG_GAMMA_PINNING gz=ALIGNED_BULL confluence=1.8 action=STAY_FLAT T1=7603.75 (MAXGEX) SQ:False PK:False
16:12:07    ✅ Ciclo 11 completado en 1.1s | margen=58.9s | read=0.1s compute=0.6s signals=0.0s
16:13:06  ── Ciclo 12  16:13:06 ───────────────────────────────────
16:13:06    VIX: sin 0DTE, usando cadena completa.
16:13:06    SPY: sin 0DTE, usando cadena completa.
16:13:06    QQQ: sin 0DTE, usando cadena completa.
16:13:06    SPX: sin 0DTE, usando cadena completa.
16:13:06    NDX: sin 0DTE, usando cadena completa.
16:13:06    ES: sin 0DTE, usando cadena completa.
16:13:06    NQ: sin 0DTE, usando cadena completa.
16:13:06    RTY: sin 0DTE, usando cadena completa.
16:13:06    Fase1 LECTURA: 8 activos en 0.1s
16:13:07    Fase2 COMPUTE: 8/8 activos en 0.7s (4 workers paralelos)
16:13:07    📊 VIX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ VIX  | SPOT=   15.03 | ZERO=   13.50 | GEX↑=    0.00 GEX↓=   16.00 | VEX↑=    0.00 VEX↓=   16.50 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=41180.0 INV_SAC=196212.0 INV_BAP=15704.0 INV_SAP=118660.0
16:13:07    ✅ QQQ  | SPOT=  726.30 | ZERO=  722.49 | GEX↑=    0.00 GEX↓=  710.00 | VEX↑=  730.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=185444.0 INV_SAC=94813.0 INV_BAP=121480.0 INV_SAP=145520.0
16:13:07    📊 QQQ  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    📊 SPY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ SPY  | SPOT=  754.95 | ZERO=  752.56 | GEX↑=  759.00 GEX↓=    0.00 | VEX↑=  756.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=284050.0 INV_SAC=412279.0 INV_BAP=394815.0 INV_SAP=298132.0
16:13:07    📊 ES   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ ES   | SPOT= 7626.00 | ZERO= 7591.74 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7640.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=20604.0 INV_SAC=17306.0 INV_BAP=24035.0 INV_SAP=23438.0
16:13:07    📊 SPX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ SPX  | SPOT= 7575.39 | ZERO= 7565.23 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7600.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=33262.0 INV_SAC=154454.0 INV_BAP=35841.0 INV_SAP=122315.0
16:13:07    ✅ NDX  | SPOT=29825.11 | ZERO=29809.68 | GEX↑=30000.00 GEX↓=    0.00 | VEX↑=30140.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=1561.0 INV_SAC=526.0 INV_BAP=360.0 INV_SAP=1198.0
16:13:07    📊 NDX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ NQ   | SPOT=30075.00 | ZERO=30030.37 | GEX↑=30100.00 GEX↓=    0.00 | VEX↑=30050.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=824.0 INV_SAC=3814.0 INV_BAP=376.0 INV_SAP=1966.0
16:13:07    📊 NQ   FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:13:07    ✅ RTY  | SPOT= 2996.70 | ZERO= 2991.63 | GEX↑= 2990.00 GEX↓=    0.00 | VEX↑=    0.00 VEX↓= 3000.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=49.0 INV_SAC=137.0 INV_BAP=296.0 INV_SAP=276.0
16:13:07    📊 RTY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (45%) | Bias=BULLISH Risk=LOW | Scores B=35 P=0 SQ=15
16:13:07    🎯 BIAS NEUTRAL    conf=50 regime=LONG_GAMMA_PINNING gz=ALIGNED_BULL confluence=1.8 action=STAY_FLAT T1=7603.75 (MAXGEX) SQ:False PK:False
16:13:07    ✅ Ciclo 12 completado en 1.1s | margen=58.9s | read=0.1s compute=0.7s signals=0.0s
16:14:06  ── Ciclo 13  16:14:06 ───────────────────────────────────
16:14:06    VIX: sin 0DTE, usando cadena completa.
16:14:06    SPY: sin 0DTE, usando cadena completa.
16:14:06    QQQ: sin 0DTE, usando cadena completa.
16:14:06    SPX: sin 0DTE, usando cadena completa.
16:14:06    NDX: sin 0DTE, usando cadena completa.
16:14:06    ES: sin 0DTE, usando cadena completa.
16:14:06    NQ: sin 0DTE, usando cadena completa.
16:14:06    RTY: sin 0DTE, usando cadena completa.
16:14:06    Fase1 LECTURA: 8 activos en 0.1s
16:14:07    Fase2 COMPUTE: 8/8 activos en 0.6s (4 workers paralelos)
16:14:07    🚨 SIGNAL QQQ GEX_WALL | SPOT=726.30 wall=726.0 dist=0.30pts
16:14:07    🚨 SIGNAL SPY GEX_WALL | SPOT=754.95 wall=754.0 dist=0.95pts
16:14:07    🚨 SIGNAL VIX GEX_WALL | SPOT=15.03 wall=17.0 dist=1.97pts
16:14:07    🚨 SIGNAL NDX GEX_WALL | SPOT=29825.11 wall=29800.0 dist=25.11pts
16:14:07    ✅ QQQ  | SPOT=  726.30 | ZERO=  722.49 | GEX↑=    0.00 GEX↓=  710.00 | VEX↑=  730.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=185444.0 INV_SAC=94813.0 INV_BAP=121480.0 INV_SAP=145520.0
16:14:07    📊 QQQ  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:14:07    ✅ SPY  | SPOT=  754.95 | ZERO=  752.56 | GEX↑=  759.00 GEX↓=    0.00 | VEX↑=  756.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=284050.0 INV_SAC=412279.0 INV_BAP=394815.0 INV_SAP=298132.0
16:14:07    📊 SPY  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:14:07    ✅ VIX  | SPOT=   15.03 | ZERO=   13.50 | GEX↑=    0.00 GEX↓=   16.00 | VEX↑=    0.00 VEX↓=   16.50 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=41180.0 INV_SAC=196212.0 INV_BAP=15704.0 INV_SAP=118660.0
16:14:07    📊 VIX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:14:07    ✅ SPX  | SPOT= 7575.39 | ZERO= 7565.23 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7600.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=33262.0 INV_SAC=154454.0 INV_BAP=35841.0 INV_SAP=122315.0
16:14:07    📊 SPX  FLOW | CallPrem=0 PutPrem=0 | Imbalance=+0.00 | Regime=DEALER_LONG_GAMMA (41%) | Bias=NEUTRAL Risk=LOW | Scores B=20 P=0 SQ=15
16:14:07    ✅ ES   | SPOT= 7626.00 | ZERO= 7591.74 | GEX↑= 7600.00 GEX↓=    0.00 | VEX↑= 7640.00 VEX↓=    0.00 | BAC=0.0 SAC=0.0 BAP=0.0 SAP=0.0 | INV_BAC=20604.0 INV_SAC=17306.0 INV_BAP=24035.0 INV_SAP=23438.0
